Order_ID,Date,Warehouse,Dealer,Customer_ID,Machine_ID,Machine_Type,Order_Quantity,Production_Status,Inventory_Level,Change_Type,Order_Volatility,Lead_Time_Days,Delay_Days
,28-11-2021,WH001,Dealer_A,Cust005,MC003,Type5,22,Delayed,484,,Low,28,0
O420090,28-11-2021,WH002,Dealer_A,Cust001,MC004,Type2,8,Critical Delay,10,Delayed Approval,Low,11,0
O874545,28-11-2021,WH002,Dealer_A,Cust004,MC002,Type2,21,Delayed,,Delayed Approval,High,27,0
O465955,29-11-2021,WH003,Dealer_E,Cust001,MC001,Type5,10,Critical Delay,308,Delayed Approval,High,17,0
,29-11-2021,WH001,Dealer_D,Cust005,MC003,Type5,31,Delayed,369,,High,48,10
O277334,29-11-2021,WH003,Dealer_B,Cust002,MC004,Type3,25,On-Time,168,Urgent Order Change,High,28,0
O374772,29-11-2021,WH003,Dealer_B,Cust005,MC004,Type1,42,On-Time,215,Urgent Order Change,High,30,0
,30-11-2021,WH004,Dealer_D,Cust001,MC003,Type4,21,Critical Delay,471,Urgent Order Change,Medium,47,0
O218403,30-11-2021,WH003,Dealer_C,Cust002,MC003,Type3,38,Critical Delay,71,Delayed Approval,Medium,9,0
O401577,30-11-2021,WH004,Dealer_C,Cust002,MC005,Type4,30,On-Time,182,Supplier Delay,,34,0
O879712,30-11-2021,WH001,Dealer_B,Cust001,MC003,Type1,36,,211,Urgent Order Change,High,36,0
O928748,30-11-2021,WH002,Dealer_E,Cust002,MC002,Type2,5,Critical Delay,178,Urgent Order Change,Medium,11,0
O489619,,WH002,Dealer_E,Cust004,MC004,Type1,20,Delayed,347,Delayed Approval,Low,29,0
O915310,30-11-2021,,Dealer_B,Cust002,MC004,Type2,4,Delayed,273,Feature Update,High,27,0
O224860,01-12-2021,WH002,Dealer_C,Cust005,MC002,Type4,25,On-Time,266,Feature Update,Medium,22,0
O482432,01-12-2021,WH004,Dealer_A,Cust002,MC001,Type1,7,On-Time,157,Urgent Order Change,High,25,16
O953460,01-12-2021,WH002,Dealer_D,Cust001,MC002,Type2,9,On-Time,124,Urgent Order Change,High,24,0
O396143,01-12-2021,WH002,Dealer_A,Cust004,,Type3,47,Critical Delay,286,Supplier Delay,Low,20,0
O593605,01-12-2021,WH002,Dealer_D,Cust001,,Type5,46,Delayed,42,Feature Update,Medium,45,8
O261221,01-12-2021,WH004,Dealer_B,Cust004,MC004,Type2,21,Critical Delay,114,Feature Update,Medium,8,14
O405161,01-12-2021,WH002,Dealer_E,Cust004,MC002,Type3,30,Delayed,,Urgent Order Change,Low,22,16
O616647,01-12-2021,WH003,Dealer_D,Cust005,MC002,Type4,37,Delayed,340,Delayed Approval,Medium,28,0
O727440,02-12-2021,WH002,Dealer_E,Cust001,MC002,Type5,1,On-Time,411,Delayed Approval,High,40,0
O131562,02-12-2021,WH002,Dealer_C,Cust004,MC001,Type2,23,Delayed,,,Medium,13,19
O393628,02-12-2021,WH004,Dealer_E,Cust002,MC005,,22,Critical Delay,882,,Medium,17,0
O167662,02-12-2021,WH002,Dealer_E,Cust003,MC005,Type2,46,Critical Delay,151,Feature Update,Medium,45,0
O697125,02-12-2021,WH002,Dealer_B,Cust002,MC003,Type1,38,On-Time,256,,Low,132,
O654377,,WH002,Dealer_B,Cust002,MC004,Type1,11,Critical Delay,76,,Low,7,0
O988952,02-12-2021,WH002,Dealer_C,Cust005,MC004,Type1,40,Critical Delay,399,Supplier Delay,Medium,38,0
O599561,02-12-2021,WH001,Dealer_D,Cust005,MC001,,41,Delayed,331,,High,37,1
O968571,02-12-2021,WH002,Dealer_E,Cust001,MC002,Type2,16,Delayed,397,Urgent Order Change,High,36,0
O836830,03-12-2021,WH002,Dealer_B,Cust003,MC005,Type5,49,On-Time,174,,Medium,42,14
O175238,03-12-2021,WH001,Dealer_B,Cust005,MC003,Type3,30,Delayed,423,,High,,0
O836944,03-12-2021,WH003,Dealer_D,Cust004,MC005,Type2,24,Critical Delay,458,Supplier Delay,Low,39,11
O130380,03-12-2021,WH003,Dealer_A,Cust002,MC004,Type2,40,On-Time,263,Feature Update,High,49,0
O785406,04-12-2021,WH001,Dealer_C,Cust002,MC001,Type5,45,Delayed,340,Supplier Delay,Medium,14,0
O858218,04-12-2021,WH004,Dealer_D,Cust002,MC003,Type1,27,Critical Delay,179,,Medium,37,17
O813007,04-12-2021,WH004,Dealer_C,Cust004,MC004,Type4,nan,Critical Delay,123,Supplier Delay,Low,12,0
O136068,04-12-2021,WH001,Dealer_D,Cust005,MC004,Type3,39,On-Time,281,Urgent Order Change,Low,48,0
O202747,04-12-2021,,Dealer_B,Cust003,MC004,Type2,,Critical Delay,431,,High,42,0
O224724,04-12-2021,WH004,Dealer_D,Cust004,MC005,Type5,30,Delayed,382,Feature Update,Medium,31,0
O558940,04-12-2021,WH003,Dealer_D,Cust001,MC004,,21,Delayed,102,Feature Update,Low,44,4
O695795,04-12-2021,WH001,Dealer_D,Cust001,MC003,Type3,33,On-Time,55,,High,8,0
O868451,05-12-2021,WH004,Dealer_E,Cust005,MC003,Type2,11,On-Time,20,Supplier Delay,Low,10,5
O706456,05-12-2021,WH002,Dealer_A,Cust001,MC005,Type1,1,Delayed,134,Delayed Approval,High,49,0
O135616,05-12-2021,WH002,Dealer_D,Cust002,MC001,Type3,34,On-Time,227,Feature Update,High,24,0
O288332,05-12-2021,WH001,Dealer_C,Cust003,MC003,,39,Delayed,378,Delayed Approval,Medium,294,0
O140861,05-12-2021,WH003,Dealer_D,Cust003,MC003,Type5,10,Delayed,329,,Medium,33,0
O825129,05-12-2021,WH003,Dealer_E,Cust005,MC001,Type2,34,On-Time,335,,High,25,12
O111718,05-12-2021,WH003,Dealer_D,Cust001,MC005,Type2,41,On-Time,424,Urgent Order Change,Medium,,15
,06-12-2021,WH002,Dealer_A,Cust001,MC005,Type5,43,Delayed,130,Urgent Order Change,High,40,6
O162426,06-12-2021,WH001,Dealer_A,Cust005,MC004,Type3,8,On-Time,64,Supplier Delay,Medium,44,0
O562801,06-12-2021,WH004,Dealer_E,Cust004,MC001,Type2,29,Critical Delay,397,,Medium,6,0
O663148,07-12-2021,WH004,Dealer_A,Cust001,MC003,Type4,36,On-Time,149,Urgent Order Change,Medium,38,0
O715061,07-12-2021,WH001,Dealer_B,Cust002,MC004,Type5,8,On-Time,456,,High,43,9
O379111,07-12-2021,WH003,Dealer_D,Cust004,MC001,Type4,,Critical Delay,371,Supplier Delay,Medium,,0
O115774,07-12-2021,WH001,Dealer_A,Cust002,MC001,Type2,25,Delayed,173,Supplier Delay,Low,37,6
O939931,07-12-2021,WH003,Dealer_A,Cust002,MC005,Type3,6,Delayed,178,Delayed Approval,Medium,35,0
O610888,08-12-2021,WH004,Dealer_C,Cust004,MC004,Type3,40,Delayed,102,Urgent Order Change,Medium,15,0
O977422,08-12-2021,WH002,Dealer_D,Cust003,MC001,Type1,100,On-Time,320,Supplier Delay,Low,14,0
O854371,08-12-2021,WH002,Dealer_B,Cust003,MC005,Type1,10,Delayed,116,,Medium,25,0
O852402,08-12-2021,WH003,,Cust002,MC004,Type1,10,Delayed,41,Feature Update,,36,0
O851095,08-12-2021,WH001,Dealer_B,Cust004,MC002,Type4,38,On-Time,303,Feature Update,Low,13,0
O498173,08-12-2021,WH004,Dealer_E,Cust001,MC004,Type3,35,On-Time,71,Urgent Order Change,High,13,0
O325980,08-12-2021,WH001,Dealer_C,Cust002,MC003,Type5,4,Critical Delay,199,Supplier Delay,High,40,0
O386816,09-12-2021,WH001,Dealer_E,Cust004,MC001,Type3,34,On-Time,394,Supplier Delay,Low,35,
O861431,09-12-2021,WH003,Dealer_A,Cust002,MC001,Type1,27,On-Time,110,,High,43,0
O373470,09-12-2021,WH002,Dealer_D,Cust002,MC004,Type3,36,On-Time,447,Feature Update,Medium,27,0
O798997,09-12-2021,WH002,Dealer_C,Cust003,MC005,Type1,36,Critical Delay,388,Supplier Delay,Medium,26,
O977896,09-12-2021,WH004,Dealer_B,Cust001,MC002,Type2,8,On-Time,385,,Medium,120,0
O945709,09-12-2021,WH004,Dealer_E,Cust001,MC005,Type2,15,Delayed,481,Urgent Order Change,Medium,49,0
O990073,09-12-2021,WH002,Dealer_B,Cust005,MC002,Type5,10,,353,Feature Update,Medium,39,0
O588944,09-12-2021,WH003,Dealer_C,Cust002,MC004,Type5,16,,190,Feature Update,Low,42,0
O604540,09-12-2021,WH001,Dealer_A,Cust004,MC005,Type3,9,Critical Delay,95,Supplier Delay,High,17,0
O511208,10-12-2021,WH004,Dealer_C,Cust002,MC005,Type2,25,,23,Delayed Approval,Low,22,0
O620611,10-12-2021,WH003,Dealer_A,Cust005,MC003,Type1,28,,369,Delayed Approval,High,44,0
O990122,10-12-2021,WH004,Dealer_D,Cust001,MC001,Type5,31,On-Time,252,Feature Update,High,23,0
O798806,10-12-2021,WH003,Dealer_C,Cust003,MC004,Type5,16,Critical Delay,241,Urgent Order Change,Medium,49,0
O111203,10-12-2021,,Dealer_C,Cust004,MC002,Type1,16,Delayed,25,Feature Update,,49,0
O243286,,WH002,Dealer_A,Cust002,,Type4,8,On-Time,79,Delayed Approval,Low,31,0
O745540,11-12-2021,WH002,Dealer_B,Cust005,MC001,Type1,26,Delayed,348,,High,30,0
O784771,11-12-2021,WH003,,Cust004,MC004,Type2,21,Critical Delay,,Delayed Approval,Low,21,0
O923999,11-12-2021,WH004,Dealer_E,Cust005,MC001,Type3,2,Delayed,123,Urgent Order Change,Low,39,5
O842332,11-12-2021,WH004,Dealer_E,Cust005,MC001,Type3,1,Delayed,10,,Low,10,15
O155661,11-12-2021,WH002,Dealer_E,Cust003,MC004,Type4,45,On-Time,205,,Low,32,40
O933852,12-12-2021,WH003,,Cust004,,Type3,23,Delayed,376,Feature Update,Medium,33,0
O134481,12-12-2021,WH001,Dealer_E,Cust002,MC002,Type4,44,Delayed,92,,Low,37,12
O483595,12-12-2021,WH004,,Cust005,MC003,Type2,39,Critical Delay,226,Delayed Approval,Medium,14,0
O106584,12-12-2021,WH004,Dealer_E,Cust003,MC004,Type4,18,Critical Delay,231,Supplier Delay,Low,28,2
O642037,12-12-2021,WH001,Dealer_D,Cust004,MC004,Type5,37,Critical Delay,396,Supplier Delay,Medium,23,13
O996556,12-12-2021,WH002,Dealer_E,Cust004,MC005,Type4,43,Critical Delay,119,Urgent Order Change,High,31,0
O841760,12-12-2021,WH004,Dealer_B,Cust004,MC002,Type4,13,Critical Delay,193,Feature Update,Medium,12,0
O756197,13-12-2021,WH004,Dealer_D,Cust001,,Type4,34,Delayed,468,,Low,31,0
O809785,13-12-2021,WH001,Dealer_E,Cust004,MC004,Type2,15,Delayed,,Delayed Approval,High,42,0
O190619,13-12-2021,WH002,Dealer_C,Cust005,MC005,Type2,14,On-Time,205,Urgent Order Change,Medium,31,0
O636135,13-12-2021,WH002,Dealer_D,Cust004,MC004,Type4,,Critical Delay,391,Delayed Approval,,45,0
O938850,13-12-2021,WH003,Dealer_C,Cust003,MC005,Type2,23,Critical Delay,492,,High,6,17
,13-12-2021,WH003,Dealer_E,Cust001,MC005,Type3,27,On-Time,390,Supplier Delay,Low,19,9
O536972,,WH002,Dealer_D,Cust002,MC005,Type4,11,Delayed,42,Urgent Order Change,Low,34,0
O843139,13-12-2021,WH003,Dealer_E,Cust005,MC003,Type5,41,Critical Delay,394,Feature Update,Low,33,0
,13-12-2021,WH001,Dealer_D,Cust002,MC004,Type5,42,Critical Delay,379,Feature Update,High,38,0
O290711,14-12-2021,WH003,Dealer_D,Cust001,MC005,Type2,,Delayed,498,,Low,41,0
O462661,14-12-2021,WH004,Dealer_A,Cust003,MC003,Type3,41,Critical Delay,28,Urgent Order Change,Low,41,0
O777321,14-12-2021,WH004,Dealer_D,Cust005,MC002,Type5,34,On-Time,83,,Low,39,0
O242673,14-12-2021,WH003,Dealer_C,Cust005,MC001,Type2,31,On-Time,360,Feature Update,High,12,7
O945217,14-12-2021,WH004,Dealer_B,Cust003,MC003,Type2,18,Critical Delay,1224,Supplier Delay,Low,12,0
O970410,14-12-2021,WH002,Dealer_A,Cust003,MC002,Type5,3,Delayed,100,Delayed Approval,Low,,0
O114434,14-12-2021,WH003,Dealer_C,,MC003,Type5,29,On-Time,3231,Urgent Order Change,Medium,11,0
,15-12-2021,WH004,Dealer_B,Cust005,MC005,Type2,35,Critical Delay,31,Feature Update,Low,27,3
O614937,15-12-2021,WH004,Dealer_B,Cust004,MC001,Type1,95,On-Time,363,,Low,18,0
O503771,15-12-2021,WH003,Dealer_E,Cust003,MC001,Type5,39,,293,Urgent Order Change,High,36,3
,15-12-2021,WH001,Dealer_C,Cust002,MC005,Type5,,Delayed,468,Urgent Order Change,Medium,29,14
,16-12-2021,WH002,Dealer_C,Cust001,MC001,Type3,38,Delayed,499,,Medium,19,0
O462472,16-12-2021,WH002,Dealer_C,Cust004,MC005,Type5,5,Critical Delay,145,Urgent Order Change,High,11,6
O826065,16-12-2021,WH003,Dealer_A,Cust001,MC002,Type2,47,Critical Delay,34,Delayed Approval,Medium,22,0
O563448,16-12-2021,WH002,Dealer_E,Cust002,MC002,Type1,38,Delayed,49,,Low,39,0
O901853,16-12-2021,WH004,Dealer_E,Cust002,MC005,Type1,31,Critical Delay,240,Delayed Approval,Low,26,0
,16-12-2021,WH002,Dealer_E,Cust002,MC002,Type4,11,Delayed,97,Delayed Approval,Low,39,1
O757634,17-12-2021,WH004,Dealer_B,Cust005,MC003,Type4,36,Delayed,112,,High,,12
O649403,17-12-2021,WH002,Dealer_C,Cust002,MC001,Type5,45,On-Time,186,,Medium,7,1
O350882,17-12-2021,WH003,Dealer_E,Cust003,MC002,Type1,48,Delayed,362,Delayed Approval,Medium,32,0
O706329,17-12-2021,WH004,Dealer_C,Cust003,MC003,Type2,43,Delayed,124,,Medium,19,0
O639214,17-12-2021,WH001,,,MC002,Type3,17,,198,Urgent Order Change,High,9,0
O126639,17-12-2021,WH004,Dealer_A,Cust003,MC001,Type4,19,,112,,High,20,0
O327101,17-12-2021,WH004,Dealer_B,Cust001,MC001,Type2,43,Delayed,142,Urgent Order Change,High,18,0
O520675,17-12-2021,WH004,Dealer_A,Cust003,MC001,Type2,16,Critical Delay,44,Supplier Delay,High,36,0
O674689,18-12-2021,WH002,Dealer_B,Cust002,MC005,Type4,11,On-Time,1746,Supplier Delay,Low,39,0
O803221,18-12-2021,WH003,Dealer_B,Cust001,MC004,Type5,14,Delayed,322,Feature Update,Medium,6,0
O792238,18-12-2021,WH004,Dealer_E,Cust005,MC003,Type5,21,Delayed,82,,Low,40,0
O419327,18-12-2021,WH002,Dealer_B,Cust003,MC001,Type3,11,Critical Delay,64,Feature Update,Medium,19,0
O139993,18-12-2021,WH001,Dealer_E,Cust004,MC002,Type3,38,On-Time,810,Delayed Approval,Medium,39,0
O117383,18-12-2021,WH003,Dealer_B,Cust003,MC004,Type5,48,Delayed,323,Delayed Approval,High,33,0
O929974,18-12-2021,WH004,Dealer_D,Cust003,MC004,Type2,9,Delayed,458,Supplier Delay,Medium,39,0
O873218,18-12-2021,WH004,Dealer_C,Cust005,MC003,Type1,32,Delayed,93,Urgent Order Change,Medium,48,5
O450108,19-12-2021,WH001,Dealer_D,Cust004,MC005,Type5,14,Delayed,340,Urgent Order Change,Medium,46,0
O466592,19-12-2021,WH004,Dealer_C,Cust004,MC001,Type5,,Delayed,331,Supplier Delay,Medium,22,0
O151599,19-12-2021,WH001,Dealer_A,Cust002,MC002,Type1,,Critical Delay,375,Feature Update,Low,96,
O905183,19-12-2021,WH004,Dealer_D,,MC002,Type1,14,Critical Delay,138,Feature Update,Low,23,0
O863963,19-12-2021,WH004,,Cust002,MC003,,37,On-Time,193,Feature Update,Medium,33,0
O465615,20-12-2021,WH002,Dealer_D,Cust005,MC004,Type5,9,On-Time,176,Feature Update,High,39,0
O571036,20-12-2021,WH003,Dealer_B,Cust005,MC005,Type1,46,Critical Delay,178,Supplier Delay,High,18,5
O115166,20-12-2021,WH002,Dealer_E,Cust004,,Type2,27,On-Time,342,Delayed Approval,Medium,11,0
O910254,20-12-2021,WH002,Dealer_D,Cust004,MC005,Type2,10,On-Time,143,Feature Update,Medium,,6
O298972,20-12-2021,WH004,Dealer_D,Cust002,MC002,Type1,30,On-Time,373,,Low,38,24
O177127,21-12-2021,WH003,Dealer_E,Cust001,MC001,Type2,8,Critical Delay,416,Delayed Approval,Low,22,0
O710813,21-12-2021,WH002,Dealer_E,Cust004,MC001,Type3,,On-Time,485,Feature Update,High,12,0
,21-12-2021,WH001,Dealer_C,Cust002,MC004,Type1,33,Delayed,35,,High,14,0
O532522,21-12-2021,WH001,Dealer_E,Cust004,,Type1,30,Critical Delay,322,Urgent Order Change,High,43,0
O946274,21-12-2021,WH004,Dealer_A,,MC005,Type1,34,On-Time,282,Delayed Approval,Medium,18,0
O844475,21-12-2021,WH003,Dealer_B,Cust004,MC003,Type4,45,Delayed,20,,High,26,13
O967305,21-12-2021,WH001,,Cust001,MC002,Type5,38,On-Time,,Supplier Delay,High,6,0
O503906,21-12-2021,WH001,Dealer_A,Cust003,MC003,Type4,39,,,Delayed Approval,Low,14,0
O132838,21-12-2021,WH001,Dealer_B,Cust004,MC004,Type3,26,On-Time,307,Delayed Approval,High,7,
O352889,22-12-2021,WH002,Dealer_B,Cust004,,Type3,14,On-Time,424,Urgent Order Change,Medium,41,0
O633966,22-12-2021,WH002,Dealer_D,Cust001,MC004,Type1,5,Delayed,111,Delayed Approval,High,16,0
O591561,22-12-2021,WH004,Dealer_A,Cust003,MC004,Type1,47,Delayed,151,Feature Update,High,16,0
O333275,22-12-2021,WH002,Dealer_C,Cust005,MC002,Type5,40,Delayed,397,,Medium,41,0
O725279,22-12-2021,WH003,Dealer_A,Cust002,MC002,Type2,12,Delayed,95,Delayed Approval,High,8,0
O719192,22-12-2021,WH001,,Cust004,MC001,Type5,25,On-Time,311,Urgent Order Change,Medium,48,0
O581513,22-12-2021,WH004,Dealer_D,Cust005,MC002,Type3,46,Delayed,467,Urgent Order Change,High,26,0
O115546,22-12-2021,WH002,Dealer_C,Cust003,,Type3,23,Critical Delay,151,,High,20,0
O923917,22-12-2021,WH001,Dealer_B,Cust004,MC001,Type1,37,Delayed,114,,High,,3
O851612,23-12-2021,WH002,Dealer_E,Cust002,MC001,Type5,23,Delayed,243,Supplier Delay,Medium,16,
O553028,23-12-2021,,Dealer_C,Cust002,MC003,Type1,32,Delayed,402,,Medium,10,0
O152875,23-12-2021,WH004,Dealer_B,Cust003,MC004,Type5,30,Critical Delay,483,Delayed Approval,High,14,0
O944788,23-12-2021,WH001,Dealer_D,Cust003,MC002,Type2,12,On-Time,497,Delayed Approval,Medium,29,0
O202703,,WH001,Dealer_B,Cust005,,Type3,36,Critical Delay,156,,High,96,0
O848718,23-12-2021,WH002,Dealer_C,Cust005,MC002,Type3,28,On-Time,144,Urgent Order Change,Medium,17,0
O427166,24-12-2021,WH003,Dealer_A,Cust004,MC002,Type2,41,Delayed,146,Supplier Delay,Medium,6,12
O754322,24-12-2021,WH004,Dealer_C,Cust004,MC004,Type5,3,Delayed,120,,Low,13,12
O583679,24-12-2021,WH002,Dealer_A,Cust002,MC001,Type5,34,Critical Delay,222,Supplier Delay,High,20,0
O401620,25-12-2021,WH002,Dealer_E,Cust003,MC002,Type3,31,Critical Delay,154,Urgent Order Change,Medium,15,
O589041,25-12-2021,WH002,Dealer_D,Cust004,MC002,Type5,22,Delayed,485,Supplier Delay,Medium,37,0
O565330,25-12-2021,WH003,Dealer_B,Cust005,MC002,Type2,5,On-Time,309,Supplier Delay,High,18,0
O826669,25-12-2021,WH002,Dealer_C,Cust004,MC004,Type4,5,On-Time,36,Delayed Approval,Medium,18,2
O235668,25-12-2021,WH001,Dealer_B,Cust003,MC004,Type1,42,Delayed,148,,High,39,6
O775378,,WH003,Dealer_D,Cust002,MC003,Type2,21,On-Time,146,Urgent Order Change,Low,28,0
O993458,25-12-2021,WH001,Dealer_E,Cust005,MC002,Type4,27,Delayed,389,Urgent Order Change,High,39,0
O829141,25-12-2021,WH003,Dealer_B,Cust003,MC001,Type2,11,Delayed,285,Supplier Delay,,32,0
,25-12-2021,WH004,Dealer_B,Cust002,MC001,Type2,17,Delayed,490,Feature Update,Medium,38,0
O827457,26-12-2021,WH002,Dealer_C,Cust002,MC004,Type1,47,On-Time,365,Delayed Approval,Low,25,7
O797454,26-12-2021,WH002,Dealer_D,Cust004,MC005,Type3,43,,128,,High,46,3
O746151,26-12-2021,WH004,Dealer_A,Cust004,MC004,Type1,16,Critical Delay,85,,Low,9,0
O461288,,WH003,Dealer_A,Cust001,MC003,Type1,39,On-Time,245,Urgent Order Change,Low,39,15
O719264,27-12-2021,WH002,Dealer_D,Cust005,MC003,Type1,36,Critical Delay,338,Supplier Delay,Medium,48,0
O796883,27-12-2021,WH003,Dealer_C,Cust003,MC002,Type5,3,Delayed,469,Urgent Order Change,Low,39,0
O878673,27-12-2021,WH001,Dealer_C,Cust001,,Type5,32,Delayed,349,Supplier Delay,Low,41,0
O786377,27-12-2021,WH002,Dealer_D,Cust005,MC001,Type2,3,,295,,,17,
O868908,27-12-2021,WH003,Dealer_E,Cust001,MC004,Type4,3,Critical Delay,466,Supplier Delay,Medium,19,0
O377631,28-12-2021,WH002,Dealer_C,Cust004,MC004,Type3,20,On-Time,202,,Low,25,0
O417033,28-12-2021,WH003,Dealer_E,Cust001,MC003,Type1,43,Critical Delay,21,Urgent Order Change,Low,42,0
O629683,28-12-2021,WH003,Dealer_A,Cust003,MC005,Type5,55,On-Time,470,Urgent Order Change,Low,30,0
,28-12-2021,,Dealer_D,Cust003,MC005,Type5,4,Critical Delay,185,Urgent Order Change,Low,29,0
O221861,28-12-2021,WH003,Dealer_B,Cust003,MC002,Type1,25,Critical Delay,73,,Low,16,0
O931903,29-12-2021,WH001,Dealer_C,Cust004,MC004,Type5,45,On-Time,3501,Delayed Approval,Medium,12,
O375083,29-12-2021,WH004,Dealer_E,Cust005,MC005,Type4,19,Critical Delay,372,Supplier Delay,Low,19,0
O110437,29-12-2021,WH001,Dealer_C,,MC003,Type1,6,Delayed,128,,,27,0
O671048,29-12-2021,WH004,Dealer_D,Cust005,MC002,Type5,3,Delayed,221,Supplier Delay,High,24,0
O488982,29-12-2021,,Dealer_A,Cust001,MC001,Type4,8,Critical Delay,188,Delayed Approval,Low,36,0
O803612,29-12-2021,WH001,Dealer_D,Cust004,MC003,Type2,34,On-Time,81,,High,15,0
O593219,29-12-2021,WH001,Dealer_D,Cust005,MC001,Type4,34,Delayed,261,Feature Update,Medium,33,0
O997023,30-12-2021,WH004,Dealer_E,Cust003,MC005,,5,On-Time,270,,Medium,43,0
O907494,,WH001,Dealer_E,Cust003,MC002,Type3,25,Critical Delay,,Supplier Delay,High,9,4
O500976,30-12-2021,WH001,Dealer_A,Cust003,MC001,Type3,10,Delayed,157,Delayed Approval,Medium,6,0
O287130,30-12-2021,WH004,Dealer_E,Cust003,MC003,Type5,45,Delayed,152,Urgent Order Change,Medium,8,12
O105353,30-12-2021,WH001,Dealer_A,Cust004,MC004,Type5,30,Critical Delay,16,,High,13,5
O150885,30-12-2021,WH001,Dealer_E,Cust005,MC005,Type4,13,Delayed,296,Urgent Order Change,Low,17,0
O536276,30-12-2021,WH003,Dealer_A,Cust004,MC002,Type3,36,Delayed,405,Supplier Delay,,41,8
O694164,30-12-2021,WH004,Dealer_C,Cust004,MC001,Type3,43,Critical Delay,135,Urgent Order Change,Low,27,8
O821211,31-12-2021,WH002,Dealer_E,Cust002,MC002,Type3,30,Critical Delay,366,Urgent Order Change,Medium,,6
O787175,31-12-2021,WH002,Dealer_B,Cust001,MC005,Type5,47,On-Time,149,Supplier Delay,Low,17,0
O970094,31-12-2021,WH004,Dealer_C,Cust004,MC003,Type4,29,On-Time,39,Urgent Order Change,High,38,15
,31-12-2021,,Dealer_B,Cust003,MC003,Type3,47,On-Time,444,,Medium,19,6
O219968,31-12-2021,WH004,Dealer_A,Cust005,MC002,Type1,16,On-Time,321,Feature Update,High,23,0
O553876,31-12-2021,WH001,Dealer_E,Cust004,MC004,Type4,40,Delayed,168,Delayed Approval,Medium,17,0
O596640,31-12-2021,WH002,Dealer_C,Cust004,,Type5,48,Delayed,92,Feature Update,Low,234,0
O847882,01-01-2022,WH003,Dealer_A,Cust002,MC005,Type2,2,Delayed,443,Supplier Delay,Low,39,18
O389647,01-01-2022,WH003,Dealer_D,Cust002,MC001,Type1,24,On-Time,60,Feature Update,High,17,8
O210505,01-01-2022,WH001,Dealer_A,Cust005,MC004,Type1,17,Critical Delay,332,Delayed Approval,High,49,0
O547827,,WH003,Dealer_A,Cust002,MC001,Type4,40,Delayed,206,Delayed Approval,Low,,0
O664587,01-01-2022,WH001,Dealer_C,Cust003,MC001,Type1,205,Critical Delay,172,,Low,37,0
O876478,01-01-2022,WH003,Dealer_B,Cust004,,Type4,49,On-Time,425,,Low,5,0
O495129,01-01-2022,WH002,Dealer_C,Cust004,MC004,Type5,33,Delayed,423,,Low,47,7
O177147,01-01-2022,WH002,Dealer_C,Cust004,MC005,Type4,16,Critical Delay,422,,Low,41,0
O461393,01-01-2022,WH003,Dealer_B,Cust003,MC001,Type4,46,On-Time,345,Supplier Delay,High,21,0
O493082,02-01-2022,WH001,Dealer_D,Cust004,MC002,Type5,11,On-Time,76,,Medium,252,0
O985471,02-01-2022,WH001,Dealer_B,Cust001,MC001,Type5,,Delayed,29,Delayed Approval,High,5,0
O365669,02-01-2022,WH001,Dealer_D,Cust001,MC002,Type1,13,Delayed,442,Delayed Approval,High,14,0
,03-01-2022,WH001,Dealer_A,Cust005,MC003,,30,Delayed,338,Urgent Order Change,Medium,38,nan
O164859,03-01-2022,WH003,Dealer_C,,MC001,Type2,35,On-Time,,Feature Update,High,15,0
O560505,03-01-2022,WH002,Dealer_A,Cust003,MC001,Type1,40,,488,Delayed Approval,Low,44,
O655950,03-01-2022,WH001,Dealer_A,Cust002,MC005,,38,Critical Delay,426,Supplier Delay,High,,8
O542926,03-01-2022,WH001,Dealer_D,Cust001,MC004,Type4,32,Critical Delay,230,Feature Update,High,54,0
O429833,03-01-2022,WH002,Dealer_E,Cust001,MC004,Type4,36,Delayed,440,Feature Update,Medium,16,18
O169517,04-01-2022,WH004,Dealer_A,Cust005,MC001,Type1,12,Critical Delay,195,,Medium,36,11
O269352,04-01-2022,WH003,,Cust004,MC003,Type4,28,Delayed,112,,High,33,2
O376671,04-01-2022,WH004,Dealer_E,Cust001,MC002,Type5,29,On-Time,80,Feature Update,Low,14,0
O995248,04-01-2022,WH004,,Cust005,MC001,Type3,40,Critical Delay,270,Urgent Order Change,Medium,26,6
O377547,04-01-2022,WH001,Dealer_B,Cust003,MC004,Type3,11,Delayed,382,Delayed Approval,Medium,7,0
O910599,04-01-2022,,Dealer_A,,MC002,Type3,43,Delayed,,,High,25,0
O832963,04-01-2022,,,Cust004,MC001,Type1,8,Delayed,399,Feature Update,High,23,
O636637,04-01-2022,WH001,Dealer_E,Cust002,,Type4,12,Delayed,469,Delayed Approval,Medium,29,0
